content_hash_id,client_hash_id,first_seen,last_seen,active_days,total_impressions,total_clicks,ctr,avg_position,total_pageviews,total_engagement_sec,engagement_per_view,total_scrolls,scrolls_per_view,total_users,organic_sessions,direct_sessions,social_sessions,ai_sessions,referral_sessions,organic_share,ai_share,social_share,direct_share,chatgpt_sessions,perplexity_sessions,gemini_sessions,copilot_sessions,claude_sessions,meta_sessions,other_ai_sessions,chatgpt_share,perplexity_share,gemini_share,copilot_share,claude_share,meta_share,has_search,has_engagement,has_ai,is_active,engagement_tier,search_tier,activity_tier
content_f6103ccf9fc8d14e,client_65de48885f4ef01b,2026-06-01,2026-06-30,30,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Low,Low,High
content_553632f4ca6c9aae,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,130.0,0.0,0.0,184.63333333333333,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_e91f92d0393d31e9,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,8.0,0.0,0.0,14.733333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_3ce91dd3ab913313,client_3ffa76342f366962,2026-06-01,2026-06-30,30,3.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_78318f2a463546aa,client_8ddc46da5414ffd8,2026-06-01,2026-06-30,30,347.0,3.0,0.008645533141210375,87.73333333333333,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_95392d33100ef38f,client_3197e6291363b4db,2026-06-01,2026-06-25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Low,Low,High
content_a9e855db61abaa7c,client_3f0ce4d44fe94f3d,2026-06-01,2026-06-30,30,522.0,2.0,0.0038314176245210726,255.46666666666667,5.0,0.0,0.0,2.0,0.4,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_d0c354da426de49b,client_62f4a7e64f5e0096,2026-06-01,2026-06-30,30,500.0,4.0,0.008,75.23333333333333,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_697c13f92399aa81,client_e547b89c05043229,2026-06-01,2026-06-30,30,171.0,0.0,0.0,59.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_e122c093eb487a34,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,1426.0,10.0,0.0070126227208976155,263.3333333333333,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_32c190e8d810ee8c,client_ba65e80a1116ae41,2026-06-01,2026-06-25,25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,Low,Low,High
content_aa3422dabe53583c,client_3ffa76342f366962,2026-06-01,2026-06-30,30,1.0,0.0,0.0,1.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_fcdac7d31d5af76f,client_e00b29e582949543,2026-06-01,2026-06-30,30,70.0,0.0,0.0,15.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_aa2b5912556028b7,client_b10cb2997d0c7c86,2026-06-01,2026-06-30,30,2.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_aeb162158d9e1714,client_3197e6291363b4db,2026-06-01,2026-06-30,30,345.0,0.0,0.0,402.46666666666664,9.0,0.0,0.0,2.0,0.2222222222222222,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_7816995612d393c5,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,16.0,0.0,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_ddc8e95c4c246fee,client_3197e6291363b4db,2026-06-01,2026-06-30,30,3136.0,2.0,0.0006377551020408163,976.5,4.0,0.0,0.0,2.0,0.5,2.0,2.0,4.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_d6a564d6b8768420,client_a60a11451483af1c,2026-06-01,2026-06-29,29,20.0,2.0,0.1,45.51724137931034,63.0,0.0,0.0,0.0,0.0,36.0,32.0,22.0,0.0,0.0,8.0,0.5161290322580645,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_1da7ce40a85a1038,client_ba65e80a1116ae41,2026-06-01,2026-06-25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Low,Low,High
content_c08a221de011464a,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,8.0,0.0,0.0,10.066666666666666,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_7cf4a75f54107dfe,client_2094c6eb080311d5,2026-06-01,2026-06-30,30,40.0,2.0,0.05,4.0,10.0,3.0,0.3,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_d5c5b93c77a568d7,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,92.0,0.0,0.0,57.233333333333334,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_bdada6cb781edd75,client_9958f0a7ae1df715,2026-06-01,2026-06-30,30,45.0,0.0,0.0,26.1,8.0,2.0,0.25,3.0,0.375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_81cd77e85f570788,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,22.0,0.0,0.0,32.766666666666666,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_a19e67b9070a3c2d,client_a80fca3f171ed1de,2026-06-01,2026-06-25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Low,Low,High
content_fd7b1b6f244f0c47,client_fef1a8f436438636,2026-06-01,2026-06-30,30,64.0,0.0,0.0,100.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_59ec4de1de883176,client_3ffa76342f366962,2026-06-01,2026-06-30,30,1.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_1ce1dea0f253998d,client_2094c6eb080311d5,2026-06-01,2026-06-30,30,7.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_2daee45cf9845873,client_2094c6eb080311d5,2026-06-01,2026-06-30,30,127.0,2.0,0.015748031496062992,49.666666666666664,12.0,27.0,2.25,2.0,0.16666666666666666,6.0,5.0,9.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_4f27898a633252b1,client_62f4a7e64f5e0096,2026-06-01,2026-06-30,30,3071.0,20.0,0.0065125366330185605,805.0333333333333,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_897bae88b01c89a2,client_23a62021009f63c4,2026-06-01,2026-06-30,30,2980.0,10.0,0.003355704697986577,3195.5,38.0,4.0,0.10526315789473684,0.0,0.0,19.0,26.0,4.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_c710fe90b61e5b12,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,30.0,0.0,0.0,6.133333333333334,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_46084fe5b8cf80cb,client_3ffa76342f366962,2026-06-01,2026-06-30,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_2336a2e983bedb7f,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,2497.0,8.0,0.0032038446135362435,774.8,22.0,3.0,0.13636363636363635,0.0,0.0,16.0,14.0,8.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_0a3dbc35519aaf88,client_d211cb07b9059bab,2026-06-01,2026-06-30,30,272.0,0.0,0.0,95.36666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_15e9b60daa2d1132,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,286.0,1.0,0.0034965034965034965,617.3333333333334,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_afab18841d67ffc2,client_23a62021009f63c4,2026-06-01,2026-06-30,30,25.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_cc59867b9346df0d,client_e547b89c05043229,2026-06-01,2026-06-30,30,516.0,0.0,0.0,359.53333333333336,2.0,1.0,0.5,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_99a441c7eefc6914,client_e547b89c05043229,2026-06-01,2026-06-30,30,792.0,3.0,0.003787878787878788,389.2,7.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_60930eb46ef02c88,client_3ffa76342f366962,2026-06-01,2026-06-30,30,7.0,0.0,0.0,1.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_73f91e2ba5f00ff7,client_2094c6eb080311d5,2026-06-01,2026-06-30,30,9.0,0.0,0.0,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_c5bf5230ef80b61b,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,49.0,0.0,0.0,44.53333333333333,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_7172664ccaa7d9d1,client_e547b89c05043229,2026-06-01,2026-06-30,30,93.0,0.0,0.0,203.4,18.0,774.0,43.0,3.0,0.16666666666666666,11.0,17.0,4.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_c67aabbddd441788,client_ba65e80a1116ae41,2026-06-01,2026-06-25,25,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.3333333333333333,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Low,Low,High
content_6b09a64108c7b72a,client_9958f0a7ae1df715,2026-06-01,2026-06-30,30,86.0,0.0,0.0,106.73333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_d922fbe24d15c16a,client_e547b89c05043229,2026-06-01,2026-06-30,30,8244.0,8.0,0.0009704027171276079,1816.6,12.0,1.0,0.08333333333333333,0.0,0.0,7.0,10.0,2.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_09e3faf9a8204d3d,client_4a18d1793d92fb84,2026-06-01,2026-06-30,30,1.0,0.0,0.0,0.0,20.0,12.0,0.6,4.0,0.2,18.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_b799e6e4c07459c5,client_2094c6eb080311d5,2026-06-01,2026-06-30,30,12.0,0.0,0.0,18.433333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_ac4d4dceaeab71b8,client_e00b29e582949543,2026-06-23,2026-06-30,8,75.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,Low
content_5d1f47a0798e3d16,client_06d356715a8ff3b6,2026-06-01,2026-06-30,30,491.0,4.0,0.008146639511201629,113.53333333333333,5.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_f8c64d4a13e124d3,client_1a730cb2640a1abf,2026-06-12,2026-06-30,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Low,Low,Medium-High
content_af01d0365e6d1613,client_23a62021009f63c4,2026-06-01,2026-06-30,30,291.0,2.0,0.006872852233676976,94.03333333333333,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_27ce0e4a6b9722be,client_b10cb2997d0c7c86,2026-06-01,2026-06-30,30,74.0,1.0,0.013513513513513514,41.833333333333336,6.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_095598e1313afd6e,client_4a18d1793d92fb84,2026-06-01,2026-06-30,30,1.0,0.0,0.0,0.0,20.0,12.0,0.6,4.0,0.2,18.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_ac70b48057045f13,client_1a730cb2640a1abf,2026-06-01,2026-06-30,30,466.0,1.0,0.002145922746781116,191.0,2.0,5.0,2.5,1.0,0.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_2bc0b5fbf04a2519,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,229.0,0.0,0.0,305.6666666666667,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_1135d3744fe9b0a5,client_86ebc2f12c01f586,2026-06-01,2026-06-30,30,389.0,1.0,0.002570694087403599,168.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_245d35b87e320432,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,2063.0,4.0,0.0019389238972370335,1259.1,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_5d0ba13ff2152598,client_1a730cb2640a1abf,2026-06-01,2026-06-30,30,523.0,2.0,0.0038240917782026767,142.73333333333332,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_bfbca5de2b83431e,client_2094c6eb080311d5,2026-06-01,2026-06-30,30,4.0,0.0,0.0,1.0333333333333334,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_b891d53fee604370,client_86ebc2f12c01f586,2026-06-28,2026-06-30,3,398.0,3.0,0.007537688442211055,858.6666666666666,7.0,12.0,1.7142857142857142,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,Low
content_ee8ac8267eed31c0,client_a80fca3f171ed1de,2026-06-01,2026-06-25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Low,Low,High
content_82d0250a2fb3898f,client_8ddc46da5414ffd8,2026-06-01,2026-06-30,30,2093.0,16.0,0.007644529383659818,224.43333333333334,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_2bfd5d3ca4fa17ec,client_73cda7b4e4f265ea,2026-06-01,2026-06-30,30,391.0,1.0,0.0025575447570332483,327.4,4.0,31.0,7.75,1.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_c4d9222c2f7d7a93,client_1a730cb2640a1abf,2026-06-01,2026-06-30,30,225.0,2.0,0.008888888888888889,60.96666666666667,4.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_ca00db326def65b3,client_e547b89c05043229,2026-06-01,2026-06-30,30,544.0,4.0,0.007352941176470588,176.96666666666667,6.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_d95ea0ee5e580804,client_fef1a8f436438636,2026-06-01,2026-06-30,30,37.0,0.0,0.0,31.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_e55247f8b22bf243,client_a80fca3f171ed1de,2026-06-01,2026-06-25,25,2.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_6502141f58faa3e8,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,133.0,0.0,0.0,194.26666666666668,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_a2f6c0b27e923324,client_23a62021009f63c4,2026-06-01,2026-06-30,30,952.0,3.0,0.0031512605042016808,741.7,29.0,39.0,1.3448275862068966,3.0,0.10344827586206896,15.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,Low,Low,High
content_46284ad19bc4849f,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,308.0,0.0,0.0,611.1,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_3445291cfbb92c1c,client_08a6a72ff48e62c0,2026-06-01,2026-06-30,30,2.0,0.0,0.0,5.866666666666666,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
content_7cdef78ca40519c5,client_810019792c9b8efc,2026-06-01,2026-06-30,30,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,Low,Low,High
